Date,Site,GPS,Reef_type,Depth_m,Transect,Observer,Genus,Size_cm,Count,Attached,Notes
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,<5,19,Y,"Easier than the first transect at this site--lots of turb/algae, encrusting corals, and Napopora. This is the first site where I thought ""hmmm do some of these Porites have Black Band Disease?"". TBD on that"
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,<5,5,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,5-10,34,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,5-10,2,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,10-20,31,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,10-20,6,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,20-40,12,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,20-40,1,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_massive,40-80,6,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_rus,<5,6,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_rus,5-10,6,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Porites_rus,20-40,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,<5,21,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,5-10,17,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,10-20,14,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,10-20,1,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,20-40,15,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,40-80,6,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Montipora,80-160,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,<5,2,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,<5,1,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,5-10,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,10-20,4,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,20-40,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pocillopora,20-40,1,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Acropora,<5,3,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Acropora,10-20,3,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pavona,<5,5,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pavona,5-10,11,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pavona,5-10,1,N,
8/14/2022,185,,Backreef,1-2,2,Julianna,Pavona,10-20,2,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Cyphastrea,<5,6,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Napopora,<5,4,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Napopora,5-10,4,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Napopora,10-20,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Leptastrea,<5,17,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Leptastrea,5-10,4,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Leptastrea,10-20,2,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Psammocora,<5,12,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Psammocora,5-10,19,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Psammocora,10-20,8,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Psammocora,20-40,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Leptoseris,5-10,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Fungiidae,5-10,1,Y,
8/14/2022,185,,Backreef,1-2,2,Julianna,Fungiidae,10-20,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,<5,37,Y,"Took some pics of white algae competition band, marked as nope in folder. Saw EH on Porites and took. pics of old predation scars(?)- don't think its disease?"
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,<5,6,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,5-10,42,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,5-10,3,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,10-20,29,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,10-20,1,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,20-40,20,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,40-80,10,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_massive,80-160,3,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,<5,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,<5,4,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,5-10,4,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,5-10,3,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,10-20,4,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,10-20,1,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,20-40,2,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Porites_rus,20-40,2,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Montipora,5-10,2,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Montipora,20-40,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Pocillopora,<5,13,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Pocillopora,5-10,6,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Pocillopora,10-20,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Acropora,<5,1,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Acropora,5-10,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Acropora,5-10,1,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Psammacora,5-10,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Psammacora,10-20,1,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Cyphastrea,<5,38,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Cyphastrea,<5,1,N,
8/17/2022,163,,Fringe,1-2,3,Madigan,Cyphastrea,5-10,2,Y,
8/17/2022,163,,Fringe,1-2,3,Madigan,Leptastrea?,<5,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,<5,19,Y,"SAD site--almost no coral, tons of algae right past the sail boats on public beach. Went with Liv and Katie and finished early (almost no coral)"
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,<5,6,N,
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,5-10,13,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,5-10,2,N,
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,10-20,14,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Porites_massive,20-40,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Montipora,5-10,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Montipora,10-20,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Pocillopora,<5,3,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Pocillopora,5-10,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Psammocora,<5,1,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Psammocora,5-10,4,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Psammocora,5-10,1,N,
8/15/2022,143,,Backreef,1-2,1,Julianna,Leptastrea,<5,15,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Leptastrea,5-10,2,Y,
8/15/2022,143,,Backreef,1-2,1,Julianna,Stylocoeniella,<5,1,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,<5,11,Y,"Windy, almost no coral again (maybe less than transect 1 even?). First day Madigan and I went out and did independent surveys--I think it went well"
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,<5,6,N,
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,5-10,7,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,5-10,2,N,
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,10-20,5,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Porites_massive,20-40,2,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Montipora,5-10,2,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Montipora,10-20,1,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Montipora,20-40,1,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Pocillopora,<5,3,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Psammocora,<5,5,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Psammocora,<5,4,N,
8/18/2022,143,,Backreef,1-2,2,Julianna,Psammocora,5-10,1,N,
8/18/2022,143,,Backreef,1-2,2,Julianna,Psammocora,10-20,1,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Leptastrea,<5,5,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Stylocoeniella,<5,2,Y,
8/18/2022,143,,Backreef,1-2,2,Julianna,Cyphastrea,<5,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,<5,11,Y,First independent survey! Lots >EH than TL- smaller colonies too. Lowkey gross site
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,5-10,16,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,10-20,6,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,10-20,1,N,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,20-40,5,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,40-80,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Porites_massive,80-160,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Montipora,<5,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Montipora,5-10,2,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Montipora,10-20,4,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Montipora,20-40,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Montipora,40-80,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Pocillopora,<5,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Pocillopora,5-10,2,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Pocillopora,20-40,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Pavona,<5,4,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Pavona,10-20,4,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,<5,3,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,<5,2,N,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,5-10,3,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,5-10,4,N,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,10-20,5,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Psammacora,20-40,2,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Cyphastrea,<5,4,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Cyphastrea,<5,1,N,
8/18/2022,143,,Backreef,1-2,3,Madigan,Gardinerosis,5-10,1,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Leptastrea,<5,3,Y,
8/18/2022,143,,Backreef,1-2,3,Madigan,Leptastrea,<5,1,N,
8/18/2022,143,,Backreef,1-2,3,Madigan,Stylocoeniella,<5,2,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,<5,3,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,5-10,4,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,5-10,3,N,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,10-20,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,10-20,1,N,
8/19/2022,131,,Backreef,1-2,2,Madigan,Porites_massive,20-40,5,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Napapora,5-10,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Montipora,<5,3,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Montipora,5-10,4,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Montipora,10-20,5,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Montipora,20-40,3,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Montipora,40-80,2,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pocillopora,<5,2,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pocillopora,5-10,2,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pocillopora,10-20,3,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pocillopora,20-40,4,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pavona,<5,2,N,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pavona,5-10,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Pavona,20-40,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Psammacora,<5,7,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Psammacora,<5,5,N,
8/19/2022,131,,Backreef,1-2,2,Madigan,Psammacora,5-10,12,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Psammacora,10-20,4,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Psammacora,10-20,1,N,
8/19/2022,131,,Backreef,1-2,2,Madigan,Leptastrea,<5,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Cyphastrea,<5,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Cyphastrea,5-10,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Cyphastrea,10-20,1,Y,
8/19/2022,131,,Backreef,1-2,2,Madigan,Cyphastrea,20-40,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,<5,58,Y,Damselocity=mid; SIX HOURS;Diverse grossness
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,5-10,76,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,10-20,69,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,10-20,1,N,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,20-40,22,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,40-80,6,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,80-160,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites_massive,160+,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites rus,5-10,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Porites rus,10-20,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Montipora,<5,10,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Montipora,5-10,11,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Montipora,10-20,15,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Montipora,20-40,7,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Montipora,40-80,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,<5,8,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,5-10,18,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,10-20,20,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,10-20,5,N,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,20-40,15,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pocillopora,40-80,5,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Acropora,<5,2,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Acropora,5-10,6,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Acropora,10-20,3,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Acropora,20-40,2,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pavona,<5,8,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pavona,5-10,8,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pavona,10-20,6,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Pavona,20-40,2,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Napapora,<5,25,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Napapora,5-10,18,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Napapora,5-10,1,N,
8/20/2022,142,,Backreef,1-2,2,Madigan,Napapora,10-20,5,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Leptastrea,<5,11,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Psammacora,<5,13,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Psammacora,<5,2,N,
8/20/2022,142,,Backreef,1-2,2,Madigan,Psammacora,5-10,6,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Psammacora,5-10,2,N,
8/20/2022,142,,Backreef,1-2,2,Madigan,Psammacora,10-20,2,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Cyphastrea,5-10,2,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Fungiid,<5,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Fungiid,5-10,1,Y,
8/20/2022,142,,Backreef,1-2,2,Madigan,Acanthastrea,5-10,2,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,<5,18,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,<5,3,N,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,5-10,31,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,10-20,25,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,20-40,3,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,40-80,2,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_massive,80-160,2,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Porites_rus,20-40,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,<5,2,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,5-10,3,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,10-20,7,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,20-40,13,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,40-80,10,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Montipora,80-160,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pocillopora,<5,3,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pocillopora,5-10,3,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pocillopora,10-20,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pocillopora,20-40,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Acropora,<5,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Acropora,5-10,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pavona,<5,6,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pavona,5-10,12,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pavona,10-20,5,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Pavona,20-40,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Psammacora,<5,15,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Psammacora,5-10,16,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Psammacora,10-20,4,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Leptastrea,<5,10,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Leptastrea,5-10,3,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Napapora,<5,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Cyphastrea,5-10,1,Y,
8/21/2022,152,,Back/Fringe,3-4,3,Madigan,Fungiid,5-10,1,N,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,<5,8,Y,"Long swim out with Noam to a crest site. Lots of rubble and patchy bommies, high wave action, TONS of sargassum with big colonies of Pocillopora, most of which seemec to have tissue loss. Not as much Porites TL, which we thougt might be because there were almost no damselfish? Waaay less than 163, etc."
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,5-10,8,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,10-20,6,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,20-40,7,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,40-80,2,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_massive,80-160,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Porites_rus,20-40,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Montipora,<5,5,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Montipora,5-10,17,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Montipora,10-20,13,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Montipora,20-40,7,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Montipora,40-80,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pocillopora,<5,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pocillopora,5-10,2,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pocillopora,10-20,3,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pocillopora,20-40,14,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pocillopora,40-80,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Acropora,5-10,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Acropora,10-20,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pavona,5-10,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pavona,10-20,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Pavona,20-40,1,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Psammocora,<5,3,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Psammocora,<5,4,N,
8/19/2022,131,,Crest,1-2,1,Julianna,Psammocora,5-10,9,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Psammocora,5-10,2,N,
8/19/2022,131,,Crest,1-2,1,Julianna,Psammocora,10-20,2,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Leptastrea,<5,4,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Napapora,5-10,2,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Napapora,10-20,2,Y,
8/19/2022,131,,Crest,1-2,1,Julianna,Astrea,5-10,1,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,<5,69,Y,VERY shallow--kept beaching ourselves on some of the taller bommies. Tons of coral and significant disease--took us 6 hours (me & Madigan). Lots of water flow (near the pass/crest) with low-mid damselfish abundance (maybe more on Madigan's transect?). Almost didn't finish in time
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,5-10,69,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,10-20,79,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,20-40,41,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,40-80,4,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_massive,>160,1,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_rus,<5,6,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_rus,<5,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_rus,5-10,1,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_rus,5-10,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Porites_rus,10-20,2,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Montipora,<5,17,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Montipora,5-10,8,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Montipora,10-20,13,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Montipora,20-40,8,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Montipora,40-80,1,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,<5,9,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,5-10,6,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,10-20,18,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,10-20,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,20-40,7,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pocillopora,20-40,3,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Acropora,<5,3,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Acropora,5-10,6,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Acropora,10-20,2,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pavona,<5,17,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pavona,<5,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pavona,5-10,18,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pavona,5-10,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Pavona,10-20,8,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Napopora,<5,26,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Napopora,5-10,11,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Leptastrea,<5,5,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Leptastrea,5-10,2,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Psammocora,<5,9,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Psammocora,<5,1,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Psammocora,5-10,12,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Psammocora,5-10,2,N,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Psammocora,10-20,5,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Astrea,<5,1,Y,
8/20/2022,124,,Crest/Back,1-1.5,1,Julianna,Astrea,5-10,3,Y,
